HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,HC,AC,HY,HR,AY,AR,B365H,B365A,B365D,B365>2.5,B365<2.5,Date,Time,HomeTeamID,AwayTeamID,HomeGoalsLast3,GoalDiff,FTR_Encoded,DaysSinceHomeLast,DaysSinceAwayLast,B365H_Prob,B365D_Prob,B365A_Prob,AwayGoalsLast3,HomeAttackForm,HomeDefenceForm,AwayAttackForm,AwayDefenceForm,HomeNetForm,AwayNetForm
Brighton,Everton,1,1,D,23,7,6,3,11,3,2,1,3,0,1.83,4.2,3.8,1.65,2.2,2024-02-24,15:00,4,8,2.6666666666666665,0,0,21.0,14.0,0.5464480874316939,0.2631578947368421,0.23809523809523808,0.0,2.6666666666666665,1.0,0.0,1.6666666666666667,1.6666666666666665,-1.6666666666666667
Man United,Fulham,1,2,A,21,9,17,5,10,9,2,0,5,0,1.57,5.5,4.33,1.57,2.35,2024-02-24,15:00,16,9,2.6666666666666665,-1,-1,20.0,21.0,0.6369426751592356,0.23094688221709006,0.18181818181818182,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.0,1.3333333333333333,-1.3333333333333335
Arsenal,Newcastle,4,1,H,18,8,3,2,9,0,1,0,0,0,1.36,8.0,5.25,1.48,2.6,2024-02-24,20:00,0,17,2.6666666666666665,3,1,20.0,14.0,0.7352941176470588,0.19047619047619047,0.125,2.6666666666666665,2.6666666666666665,1.0,2.6666666666666665,2.3333333333333335,1.6666666666666665,0.33333333333333304
Bournemouth,Man City,0,1,A,13,4,15,6,3,8,2,0,2,0,7.0,1.4,5.25,1.48,2.6,2024-02-24,17:30,2,15,1.3333333333333333,-1,-1,20.0,19.0,0.14285714285714285,0.19047619047619047,0.7142857142857143,3.0,1.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,-0.3333333333333335,1.6666666666666667
Wolves,Sheffield United,1,0,H,13,2,12,4,5,6,2,0,1,0,1.44,7.0,4.75,1.65,2.2,2024-02-25,13:30,26,20,2.0,1,1,15.0,15.0,0.6944444444444444,0.21052631578947367,0.14285714285714285,1.6666666666666667,2.0,2.0,1.6666666666666667,2.0,0.0,-0.33333333333333326
West Ham,Brentford,4,2,H,17,6,14,8,1,7,1,0,2,0,2.5,2.75,3.5,1.7,2.1,2024-02-26,20:00,25,3,0.3333333333333333,2,1,15.0,6.0,0.4,0.2857142857142857,0.36363636363636365,1.3333333333333333,0.3333333333333333,2.3333333333333335,1.3333333333333333,1.3333333333333333,-2.0,0.0
Brentford,Chelsea,2,2,D,14,5,17,6,0,6,3,0,1,0,3.1,2.15,3.75,1.53,2.4,2024-03-02,15:00,3,6,1.6666666666666667,0,0,14.0,14.0,0.3225806451612903,0.26666666666666666,0.46511627906976744,1.6666666666666667,1.6666666666666667,3.0,1.6666666666666667,2.0,-1.3333333333333333,-0.33333333333333326
Everton,West Ham,1,3,A,22,11,12,5,4,5,1,0,2,0,2.05,3.5,3.6,1.92,1.98,2024-03-02,15:00,8,25,1.0,-2,-1,12.0,14.0,0.48780487804878053,0.2777777777777778,0.2857142857142857,0.6666666666666666,1.0,1.0,0.6666666666666666,2.3333333333333335,0.0,-1.666666666666667
Luton,Aston Villa,2,3,A,13,5,12,8,8,6,1,0,4,0,4.33,1.73,4.2,1.44,2.7,2024-03-02,17:30,14,1,2.0,-1,-1,13.0,14.0,0.23094688221709006,0.23809523809523808,0.5780346820809249,2.3333333333333335,2.0,1.6666666666666667,2.3333333333333335,0.3333333333333333,0.33333333333333326,2.0
Tottenham,Crystal Palace,3,1,H,14,6,4,1,11,1,1,0,2,0,1.5,6.5,4.33,1.53,2.4,2024-03-02,15:00,23,7,2.0,2,1,14.0,12.0,0.6666666666666666,0.23094688221709006,0.15384615384615385,0.6666666666666666,2.0,1.6666666666666667,0.6666666666666666,3.3333333333333335,0.33333333333333326,-2.666666666666667
Fulham,Brighton,3,0,H,12,5,15,5,2,6,1,0,2,0,2.55,2.63,3.6,1.62,2.25,2024-03-02,15:00,9,4,1.3333333333333333,3,1,14.0,13.0,0.3921568627450981,0.2777777777777778,0.3802281368821293,2.0,1.3333333333333333,1.0,2.0,2.0,0.33333333333333326,0.0
Nott'm Forest,Liverpool,0,1,A,8,2,22,2,3,12,2,0,2,0,6.0,1.53,4.33,1.48,2.6,2024-03-02,15:00,19,13,1.6666666666666667,-1,-1,14.0,14.0,0.16666666666666666,0.23094688221709006,0.6535947712418301,3.0,1.6666666666666667,1.6666666666666667,3.0,1.3333333333333333,0.0,1.6666666666666667
Newcastle,Wolves,3,0,H,14,7,12,3,3,5,0,0,1,0,1.91,3.6,4.0,1.57,2.35,2024-03-02,15:00,17,26,2.6666666666666665,3,1,14.0,14.0,0.5235602094240838,0.25,0.2777777777777778,2.0,2.6666666666666665,3.0,2.0,1.0,-0.3333333333333335,1.0
Man City,Man United,3,1,H,27,8,3,1,15,2,0,0,1,0,1.25,11.0,5.75,1.36,3.1,2024-03-03,15:30,15,16,1.3333333333333333,2,1,12.0,14.0,0.8,0.17391304347826086,0.09090909090909091,2.6666666666666665,1.3333333333333333,0.3333333333333333,2.6666666666666665,1.6666666666666667,1.0,0.9999999999999998
Burnley,Bournemouth,0,2,A,20,6,10,3,7,2,2,0,4,0,3.75,1.95,3.6,1.7,2.1,2024-03-03,13:00,5,2,1.0,-2,-1,15.0,15.0,0.26666666666666666,0.2777777777777778,0.5128205128205129,1.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,2.0,-1.6666666666666665,-0.6666666666666667
Sheffield United,Arsenal,0,6,A,4,0,22,10,0,7,1,0,0,0,17.0,1.18,7.0,1.4,2.88,2024-03-04,20:00,20,0,0.6666666666666666,-6,-1,15.0,16.0,0.058823529411764705,0.14285714285714285,0.8474576271186441,4.333333333333333,0.6666666666666666,4.0,4.333333333333333,0.3333333333333333,-3.3333333333333335,3.9999999999999996
Wolves,Fulham,2,1,H,8,3,23,6,3,4,2,0,2,0,2.5,2.75,3.4,1.95,1.95,2024-03-09,15:00,26,9,1.3333333333333333,1,1,13.0,14.0,0.4,0.29411764705882354,0.36363636363636365,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,-0.6666666666666667,0.0
Man United,Everton,2,0,H,15,8,23,6,5,8,1,0,2,0,1.83,4.0,3.6,1.67,2.15,2024-03-09,12:30,16,8,2.0,2,1,14.0,14.0,0.5464480874316939,0.2777777777777778,0.25,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666667,-0.6666666666666667
Crystal Palace,Luton,1,1,D,21,4,8,2,8,6,2,0,3,0,1.75,4.2,3.8,1.75,2.05,2024-03-09,15:00,7,14,2.3333333333333335,0,0,14.0,17.0,0.5714285714285714,0.2631578947368421,0.23809523809523808,2.0,2.3333333333333335,1.6666666666666667,2.0,3.0,0.6666666666666667,-1.0
Arsenal,Brentford,2,1,H,17,6,9,4,10,4,2,0,4,0,1.22,11.0,7.0,1.44,2.7,2024-03-09,17:30,0,3,4.0,1,1,14.0,12.0,0.819672131147541,0.14285714285714285,0.09090909090909091,1.3333333333333333,4.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,3.3333333333333335,-0.3333333333333335
Bournemouth,Sheffield United,2,2,D,32,12,13,9,10,3,3,0,5,0,1.33,8.0,5.25,1.53,2.4,2024-03-09,15:00,2,20,0.3333333333333333,0,0,14.0,13.0,0.7518796992481203,0.19047619047619047,0.125,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,-1.6666666666666667,0.0
West Ham,Burnley,2,2,D,22,4,11,4,4,4,2,0,4,0,1.67,4.75,4.0,1.7,2.1,2024-03-10,14:00,25,5,1.6666666666666667,0,0,13.0,15.0,0.5988023952095809,0.25,0.21052631578947367,0.6666666666666666,1.6666666666666667,3.0,0.6666666666666666,3.0,-1.3333333333333333,-2.3333333333333335
Brighton,Nott'm Forest,1,0,H,10,3,9,4,6,3,4,0,4,0,1.8,4.0,4.0,1.62,2.25,2024-03-10,14:00,4,19,1.6666666666666667,1,1,15.0,15.0,0.5555555555555556,0.25,0.25,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.6666666666666665,1.0,-0.9999999999999998
Liverpool,Man City,1,1,D,19,6,10,6,7,4,0,0,3,0,3.0,2.2,3.75,1.5,2.5,2024-03-10,15:45,13,15,3.6666666666666665,0,0,18.0,15.0,0.3333333333333333,0.26666666666666666,0.45454545454545453,2.3333333333333335,3.6666666666666665,1.0,2.3333333333333335,1.0,2.6666666666666665,1.3333333333333335
Aston Villa,Tottenham,0,4,A,10,1,9,5,6,4,0,1,2,0,2.38,2.6,4.0,1.36,3.1,2024-03-10,13:00,1,23,2.0,-4,-1,15.0,36.0,0.42016806722689076,0.25,0.3846153846153846,2.0,2.0,2.3333333333333335,2.0,2.6666666666666665,-0.3333333333333335,-0.6666666666666665
Chelsea,Newcastle,3,2,H,12,8,11,3,0,4,3,0,1,0,1.91,3.6,4.0,1.44,2.7,2024-03-11,20:00,6,17,1.6666666666666667,1,1,36.0,16.0,0.5235602094240838,0.25,0.2777777777777778,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.3333333333333335,2.3333333333333335,0.0,0.0
Bournemouth,Luton,4,3,H,24,10,8,4,11,3,1,0,2,0,1.5,5.75,4.75,1.44,2.7,2024-03-13,19:30,2,14,1.0,1,1,4.0,4.0,0.6666666666666666,0.21052631578947367,0.17391304347826086,2.0,1.0,1.3333333333333333,2.0,3.0,-0.33333333333333326,-1.0
Luton,Nott'm Forest,1,1,D,10,4,16,6,6,7,1,0,2,0,2.8,2.45,3.5,1.67,2.15,2024-03-16,15:00,14,19,1.3333333333333333,0,0,14.0,6.0,0.35714285714285715,0.2857142857142857,0.4081632653061224,1.0,1.3333333333333333,2.6666666666666665,1.0,2.0,-1.3333333333333333,-1.0
Fulham,Tottenham,3,0,H,16,7,14,5,4,5,2,0,3,0,3.5,1.95,3.8,1.48,2.6,2024-03-16,17:30,9,23,2.3333333333333335,3,1,14.0,6.0,0.2857142857142857,0.2631578947368421,0.5128205128205129,2.6666666666666665,2.3333333333333335,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333335,1.3333333333333333
Burnley,Brentford,2,1,H,17,6,9,5,5,4,2,0,4,1,3.25,2.15,3.6,1.75,2.05,2024-03-16,15:00,5,3,0.6666666666666666,1,1,13.0,7.0,0.3076923076923077,0.2777777777777778,0.46511627906976744,1.0,0.6666666666666666,3.0,1.0,2.3333333333333335,-2.3333333333333335,-1.3333333333333335
West Ham,Aston Villa,1,1,D,13,5,13,5,7,11,3,0,3,0,2.63,2.45,3.75,1.57,2.35,2024-03-17,14:00,25,1,2.0,0,0,7.0,15.0,0.3802281368821293,0.26666666666666666,0.4081632653061224,3.3333333333333335,2.0,3.3333333333333335,3.3333333333333335,1.0,-1.3333333333333335,2.3333333333333335
Chelsea,Burnley,2,2,D,33,13,18,7,12,4,2,0,2,1,1.29,9.5,6.0,1.48,2.6,2024-03-30,15:00,6,5,2.0,0,0,19.0,20.0,0.7751937984496123,0.16666666666666666,0.10526315789473684,1.0,2.0,2.0,1.0,2.6666666666666665,0.0,-1.6666666666666665
Sheffield United,Fulham,3,3,D,8,4,24,9,2,15,4,0,1,0,4.5,1.73,4.0,1.65,2.2,2024-03-30,15:00,20,9,0.0,0,0,26.0,21.0,0.2222222222222222,0.25,0.5780346820809249,1.6666666666666667,0.0,5.333333333333333,1.6666666666666667,1.6666666666666667,-5.333333333333333,0.0
Tottenham,Luton,2,1,H,17,4,7,3,3,6,2,0,4,0,1.2,11.0,8.0,1.25,4.0,2024-03-30,15:00,23,14,2.0,1,1,28.0,17.0,0.8333333333333334,0.125,0.09090909090909091,1.6666666666666667,2.0,1.3333333333333333,1.6666666666666667,3.0,0.6666666666666667,-1.3333333333333333
Bournemouth,Everton,2,1,H,11,4,7,3,9,8,1,0,2,0,2.2,3.2,3.6,1.7,2.1,2024-03-30,15:00,2,8,2.0,1,1,17.0,21.0,0.45454545454545453,0.2777777777777778,0.3125,0.3333333333333333,2.0,2.0,0.3333333333333333,1.6666666666666667,0.0,-1.3333333333333335
Brentford,Man United,1,1,D,31,5,11,5,14,4,2,0,2,0,3.0,2.2,3.8,1.53,2.4,2024-03-30,20:00,3,16,1.3333333333333333,0,0,28.0,27.0,0.3333333333333333,0.2631578947368421,0.45454545454545453,1.6666666666666667,1.3333333333333333,3.0,1.6666666666666667,1.6666666666666667,-1.6666666666666667,0.0
Nott'm Forest,Crystal Palace,1,1,D,12,5,10,3,4,6,1,0,1,0,2.2,3.4,3.3,2.08,1.73,2024-03-30,15:00,19,7,1.3333333333333333,0,0,28.0,28.0,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0,1.3333333333333333,1.3333333333333333,1.0,2.6666666666666665,0.0,-1.6666666666666665
Aston Villa,Wolves,2,0,H,11,5,13,3,5,4,3,0,4,0,1.6,5.0,4.33,1.57,2.35,2024-03-30,17:30,1,26,1.6666666666666667,2,1,20.0,28.0,0.625,0.23094688221709006,0.2,2.0,1.6666666666666667,2.6666666666666665,2.0,2.0,-0.9999999999999998,0.0
Newcastle,West Ham,4,3,H,24,9,10,4,3,4,1,1,1,0,1.83,3.8,4.2,1.5,2.5,2024-03-30,12:30,17,25,3.0,1,1,28.0,28.0,0.5464480874316939,0.23809523809523808,0.2631578947368421,1.0,3.0,2.0,1.0,2.0,1.0,-1.0
Liverpool,Brighton,2,1,H,30,8,9,3,8,4,5,0,3,0,1.36,7.5,5.5,1.36,3.1,2024-03-31,14:00,13,4,2.6666666666666665,1,1,21.0,29.0,0.7352941176470588,0.18181818181818182,0.13333333333333333,2.0,2.6666666666666665,1.0,2.0,1.6666666666666667,1.6666666666666665,0.33333333333333326
Man City,Arsenal,0,0,D,12,1,6,2,7,4,0,0,2,0,1.91,3.8,3.8,1.7,2.1,2024-03-31,16:30,15,0,1.6666666666666667,0,0,28.0,27.0,0.5235602094240838,0.2631578947368421,0.2631578947368421,5.666666666666667,1.6666666666666667,0.6666666666666666,5.666666666666667,0.0,1.0,5.666666666666667
West Ham,Tottenham,1,1,D,11,4,13,4,9,5,1,0,4,0,3.3,1.95,4.2,1.33,3.4,2024-04-02,20:15,25,23,2.3333333333333335,0,0,16.0,17.0,0.30303030303030304,0.23809523809523808,0.5128205128205129,2.0,2.3333333333333335,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666667,0.33333333333333326
Bournemouth,Crystal Palace,1,0,H,11,6,3,2,9,2,3,0,2,0,1.95,3.6,3.8,1.73,2.1,2024-04-02,19:45,2,7,2.6666666666666665,1,1,3.0,3.0,0.5128205128205129,0.2631578947368421,0.2777777777777778,1.0,2.6666666666666665,2.0,1.0,1.6666666666666667,0.6666666666666665,-0.6666666666666667
Burnley,Wolves,1,1,D,13,6,8,2,7,4,0,0,2,0,2.45,2.75,3.6,1.84,2.06,2024-04-02,19:45,5,26,0.6666666666666666,0,0,17.0,3.0,0.4081632653061224,0.2777777777777778,0.36363636363636365,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.0,-2.0,-1.3333333333333335
Newcastle,Everton,1,1,D,18,6,10,3,7,3,0,0,3,0,2.0,3.5,3.75,1.67,2.2,2024-04-02,19:30,17,8,3.0,0,0,3.0,3.0,0.5,0.26666666666666666,0.2857142857142857,0.6666666666666666,3.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333,-1.0
Nott'm Forest,Fulham,3,1,H,16,4,18,3,3,8,0,0,0,0,2.7,2.63,3.4,1.8,2.0,2024-04-02,19:30,19,9,1.0,2,1,3.0,3.0,0.37037037037037035,0.29411764705882354,0.3802281368821293,2.0,1.0,0.6666666666666666,2.0,2.0,0.33333333333333337,0.0
Man City,Aston Villa,4,1,H,25,11,8,3,2,3,1,0,2,0,1.3,8.0,6.0,1.4,3.0,2024-04-03,20:15,15,1,1.3333333333333333,3,1,3.0,17.0,0.7692307692307692,0.16666666666666666,0.125,2.0,1.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,1.0,0.6666666666666667
Arsenal,Luton,2,0,H,13,4,5,1,3,1,1,0,1,0,1.1,19.0,10.0,1.25,4.0,2024-04-03,19:30,0,14,3.0,2,1,25.0,4.0,0.9090909090909091,0.1,0.05263157894736842,1.6666666666666667,3.0,1.0,1.6666666666666667,2.3333333333333335,2.0,-0.6666666666666667
Brentford,Brighton,0,0,D,5,2,24,6,1,5,1,0,1,0,2.38,2.75,3.8,1.57,2.38,2024-04-03,19:30,3,4,1.3333333333333333,0,0,4.0,3.0,0.42016806722689076,0.2631578947368421,0.36363636363636365,2.0,1.3333333333333333,2.3333333333333335,2.0,1.6666666666666667,-1.0000000000000002,0.33333333333333326
Chelsea,Man United,4,3,H,28,10,19,5,12,3,3,0,0,0,2.0,3.4,4.0,1.4,3.0,2024-04-04,20:15,6,16,2.3333333333333335,1,1,5.0,5.0,0.5,0.25,0.29411764705882354,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.3333333333333333,1.6666666666666667,-0.33333333333333304,-0.3333333333333335
Liverpool,Sheffield United,3,1,H,29,9,8,3,13,1,0,0,1,0,1.09,21.0,12.0,1.2,4.5,2024-04-04,19:30,13,20,2.3333333333333335,2,1,4.0,26.0,0.9174311926605504,0.08333333333333333,0.047619047619047616,1.6666666666666667,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333335,0.3333333333333335
Luton,Bournemouth,2,1,H,19,9,8,1,7,2,0,0,0,0,3.75,1.91,3.8,1.5,2.63,2024-04-06,15:00,14,2,1.3333333333333333,1,1,21.0,34.0,0.26666666666666666,0.2631578947368421,0.5235602094240838,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,-0.6666666666666667,0.0
Everton,Burnley,1,0,H,12,3,6,1,3,5,2,0,1,1,1.65,5.25,4.0,1.8,2.0,2024-04-06,15:00,8,5,1.3333333333333333,1,1,35.0,7.0,0.6060606060606061,0.25,0.19047619047619047,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,2.3333333333333335,-0.6666666666666667,-1.0000000000000002
Aston Villa,Brentford,3,3,D,11,3,8,3,11,3,2,0,2,0,1.7,4.75,4.0,1.53,2.5,2024-04-06,15:00,1,3,2.0,0,0,7.0,21.0,0.5882352941176471,0.25,0.21052631578947367,1.3333333333333333,2.0,2.0,1.3333333333333333,2.6666666666666665,0.0,-1.3333333333333333
Fulham,Newcastle,0,1,A,14,4,12,5,14,3,1,0,2,0,2.38,2.8,3.8,1.5,2.63,2024-04-06,15:00,9,17,2.3333333333333335,-1,-1,21.0,26.0,0.42016806722689076,0.2631578947368421,0.35714285714285715,2.0,2.3333333333333335,0.6666666666666666,2.0,3.0,1.666666666666667,-1.0
Crystal Palace,Man City,2,4,A,7,4,18,8,2,9,1,0,1,0,9.5,1.33,5.25,1.67,2.2,2024-04-06,12:30,7,15,1.6666666666666667,-2,-1,28.0,27.0,0.10526315789473684,0.19047619047619047,0.7518796992481203,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333335,1.0
Wolves,West Ham,1,2,A,14,7,11,4,4,4,5,0,2,0,2.5,2.7,3.6,1.8,2.0,2024-04-06,15:00,26,25,1.0,-1,-1,28.0,7.0,0.4,0.2777777777777778,0.37037037037037035,2.0,1.0,1.0,2.0,2.3333333333333335,0.0,-0.3333333333333335
Brighton,Arsenal,0,3,A,10,2,20,7,8,7,1,0,2,0,5.0,1.62,4.33,1.62,2.3,2024-04-06,17:30,4,0,2.0,-3,-1,27.0,6.0,0.2,0.23094688221709006,0.6172839506172839,3.6666666666666665,2.0,0.6666666666666666,3.6666666666666665,0.0,1.3333333333333335,3.6666666666666665
Man United,Liverpool,2,2,D,9,5,28,7,6,11,5,0,2,0,4.75,1.6,4.5,1.33,3.4,2024-04-07,15:30,16,13,2.0,0,0,29.0,36.0,0.21052631578947367,0.2222222222222222,0.625,2.0,2.0,0.6666666666666666,2.0,1.3333333333333333,1.3333333333333335,0.6666666666666667
Tottenham,Nott'm Forest,3,1,H,17,7,13,6,12,2,2,0,3,0,1.4,6.5,5.5,1.4,3.0,2024-04-07,18:00,23,19,2.0,2,1,8.0,22.0,0.7142857142857143,0.18181818181818182,0.15384615384615385,1.0,2.0,1.3333333333333333,1.0,2.0,0.6666666666666667,-1.0
Sheffield United,Chelsea,2,2,D,11,6,6,3,7,6,4,0,2,0,7.0,1.4,5.25,1.4,3.0,2024-04-07,17:30,20,6,1.0,0,0,8.0,36.0,0.14285714285714285,0.19047619047619047,0.7142857142857143,2.0,1.0,4.666666666666667,2.0,1.3333333333333333,-3.666666666666667,0.6666666666666667
Bournemouth,Man United,2,2,D,20,5,8,2,7,2,4,0,0,0,2.4,2.6,3.9,1.44,2.75,2024-04-13,17:30,2,16,2.3333333333333335,0,0,11.0,9.0,0.4166666666666667,0.25641025641025644,0.3846153846153846,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.6666666666666667,2.6666666666666665,1.0000000000000002,-0.9999999999999998
Burnley,Brighton,1,1,D,11,3,20,8,4,5,1,0,2,0,3.5,2.0,3.75,1.67,2.2,2024-04-13,15:00,5,4,1.0,0,0,11.0,10.0,0.2857142857142857,0.26666666666666666,0.5,0.3333333333333333,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,-0.33333333333333326,-1.3333333333333335
Brentford,Sheffield United,2,0,H,9,5,8,2,3,6,3,0,1,0,1.44,6.5,5.0,1.53,2.5,2024-04-13,15:00,3,20,1.0,2,1,10.0,9.0,0.6944444444444444,0.2,0.15384615384615385,1.0,1.0,1.0,1.0,2.0,0.0,-1.0
Nott'm Forest,Wolves,2,2,D,18,9,11,4,10,1,2,0,3,0,2.1,3.5,3.4,1.86,2.04,2024-04-13,15:00,19,26,1.3333333333333333,0,0,11.0,11.0,0.47619047619047616,0.29411764705882354,0.2857142857142857,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,2.0,0.33333333333333326,-1.6666666666666667
Newcastle,Tottenham,4,0,H,18,5,11,2,16,3,0,0,4,0,2.7,2.3,4.0,1.36,3.2,2024-04-13,12:30,17,23,2.6666666666666665,4,1,11.0,11.0,0.37037037037037035,0.25,0.4347826086956522,1.6666666666666667,2.6666666666666665,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333335
Man City,Luton,5,1,H,33,13,4,2,12,1,1,0,0,0,1.1,19.0,11.0,1.29,3.75,2024-04-13,15:00,15,14,2.3333333333333335,4,1,10.0,10.0,0.9090909090909091,0.09090909090909091,0.05263157894736842,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.6666666666666665,1.666666666666667,-1.3333333333333333
Arsenal,Aston Villa,0,2,A,18,4,11,2,4,6,3,0,1,0,1.29,10.0,5.75,1.5,2.63,2024-04-14,16:30,0,1,2.6666666666666665,-2,-1,11.0,11.0,0.7751937984496123,0.17391304347826086,0.1,1.6666666666666667,2.6666666666666665,0.6666666666666666,1.6666666666666667,2.3333333333333335,2.0,-0.6666666666666667
West Ham,Fulham,0,2,A,15,4,18,10,8,3,1,0,2,0,2.38,2.8,3.6,1.67,2.2,2024-04-14,14:00,25,9,1.3333333333333333,-2,-1,12.0,12.0,0.42016806722689076,0.2777777777777778,0.35714285714285715,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.0,-0.9999999999999998
Liverpool,Crystal Palace,0,1,A,21,6,8,5,11,1,1,0,1,0,1.22,12.0,7.0,1.4,3.0,2024-04-14,14:00,13,7,2.0,-1,-1,10.0,12.0,0.819672131147541,0.14285714285714285,0.08333333333333333,0.6666666666666666,2.0,1.0,0.6666666666666666,1.6666666666666667,1.0,-1.0
Chelsea,Everton,6,0,H,14,10,10,2,4,8,1,0,4,0,1.7,4.5,4.2,1.53,2.5,2024-04-15,20:00,6,8,3.0,6,1,11.0,13.0,0.5882352941176471,0.23809523809523808,0.2222222222222222,0.6666666666666666,3.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.6666666666666665,-1.0
Luton,Brentford,1,5,A,6,3,21,9,4,9,1,0,2,0,3.1,2.15,3.75,1.57,2.38,2024-04-20,15:00,14,3,1.6666666666666667,-4,-1,14.0,14.0,0.3225806451612903,0.26666666666666666,0.46511627906976744,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.0,-0.6666666666666667
Sheffield United,Burnley,1,4,A,18,11,16,9,11,2,1,0,0,0,2.75,2.45,3.6,1.67,2.2,2024-04-20,15:00,20,5,1.6666666666666667,-3,-1,13.0,14.0,0.36363636363636365,0.2777777777777778,0.4081632653061224,1.3333333333333333,1.6666666666666667,3.6666666666666665,1.3333333333333333,1.6666666666666667,-1.9999999999999998,-0.3333333333333335
Wolves,Arsenal,0,2,A,5,3,24,9,1,2,3,0,2,0,8.5,1.4,4.5,1.62,2.3,2024-04-20,19:30,26,0,1.3333333333333333,-2,-1,14.0,14.0,0.11764705882352941,0.2222222222222222,0.7142857142857143,3.0,1.3333333333333333,1.0,3.0,0.0,0.33333333333333326,3.0
Everton,Nott'm Forest,2,0,H,7,4,8,3,6,4,3,0,2,0,2.05,3.6,3.5,1.93,1.97,2024-04-21,13:30,8,19,1.0,2,1,15.0,14.0,0.48780487804878053,0.2857142857142857,0.2777777777777778,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,-0.33333333333333326,-1.0
Fulham,Liverpool,1,3,A,12,5,14,7,1,4,3,0,0,0,5.25,1.57,4.5,1.44,2.75,2024-04-21,16:30,9,13,2.0,-2,-1,15.0,14.0,0.19047619047619047,0.2222222222222222,0.6369426751592356,2.3333333333333335,2.0,0.3333333333333333,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333335
Aston Villa,Bournemouth,3,1,H,14,4,14,6,8,4,1,0,3,0,1.85,3.6,4.0,1.44,2.75,2024-04-21,15:00,1,2,1.6666666666666667,2,1,15.0,15.0,0.5405405405405405,0.25,0.2777777777777778,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.3333333333333333,-0.6666666666666667,0.3333333333333335
Crystal Palace,West Ham,5,2,H,18,7,4,1,4,0,3,0,2,0,2.1,3.4,3.6,1.8,2.0,2024-04-21,15:00,7,25,2.0,3,1,15.0,15.0,0.47619047619047616,0.2777777777777778,0.29411764705882354,2.6666666666666665,2.0,1.6666666666666667,2.6666666666666665,2.0,0.33333333333333326,0.6666666666666665
Arsenal,Chelsea,5,0,H,27,10,7,1,4,2,2,0,2,0,1.44,6.0,5.0,1.53,2.5,2024-04-23,20:00,0,6,1.3333333333333333,5,1,9.0,16.0,0.6944444444444444,0.2,0.16666666666666666,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,0.33333333333333326,0.0
Wolves,Bournemouth,0,1,A,15,4,21,6,8,12,4,0,1,1,2.7,2.5,3.6,1.67,2.2,2024-04-24,19:45,26,2,1.0,-1,-1,4.0,3.0,0.37037037037037035,0.2777777777777778,0.4,1.3333333333333333,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,-0.6666666666666667,-0.3333333333333335
Crystal Palace,Newcastle,2,0,H,20,7,7,2,7,2,3,0,3,0,2.75,2.4,3.6,1.57,2.38,2024-04-24,20:00,7,17,2.6666666666666665,2,1,3.0,18.0,0.36363636363636365,0.2777777777777778,0.4166666666666667,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.3333333333333333,2.3333333333333335,0.33333333333333304,-1.0000000000000002
